label,scontent
-1,套，瞧不起我
0,姐妹花安排了
0,肯定没随礼
1,说的骚有点飘了都
0,老妹啊，这个要靠时间积累的
0,说实话了
1,我骚快稳不住了，这舔的
0,对面第一次连啊，我也不知道叫什么
0,都百来个爸爸了
0,赵日天在给麻砸开专场
0,快觉大妈二妈
1,音乐，爸爸爸爸爸爸
0,两个十六万
0,一炮一万  来八炮
0,又套路1万
0,这麦连的，你赚了
0,会唠，会舔
0,我就说可以个沟八
0,上了一个，套
-1,五万  。套你嘛
0,套 喝多了找不着照片相亲
0,男哥说错了，他是狗
0,头条警告
0,勾八 大事件
-1,大事件被禁言了说不到话。
0,大事件来个火箭
1,大事件 好哥们
0,12点开始
0,完全不慌
0,我有电热毯
0,我骚文化人
1,我有电热毯，我怕个勾八
0,nananannan
0,nanannan
0,老骚有没有广西的
0,na是什么梗？
0,na和仓是一个排面的吗？
0,相信我，她有纹身
0,24   173   108  山东济南  杯罩c
0,狗喝水是啥
0,不知道狗喝水的别去了接   不然以后下不了车
0,初恋的感觉
0,男哥心不疼吗
1,哇 老妹真好看，真好看
-1,套你勾八的，这图能在整优美点吗
1,这个灭队把我笑死了
0,骚 牌子了解一下
0,征婚思念欧尼丶:骚 牌子了解一下
0,确定是好软？
0,给我思念哥～安排个男嘉宾
0,安妮喜欢有啥用
0,下一个 男的
0,老骚  我想报名？
0,云海哥出手
0,老妹，我也是济南的，订阅一下我啊
0,吃潍坊的水萝卜？？？
0,男哥甚么脾气？？？
0,你爆啊
0,心动男生没有钱
1,老妹真好看，真好看
0,曾经【医药费】:现在是谁要留？
0,大哥灯下留人
-1,男哥什么脾气？
0,早点干，早点散
0,男哥我不相信
1,有喜欢的兄弟吗
0,抬走！！！
0,大哥们给我们捡漏组一个机会吧
-1,劝退了这是
-1,得不到毁了他
0,灭灯狂魔不要怂
-1,北极熊:心情不好，报复一下社会，你们继续玩
-1,今天IG赢了脾气都很大
-1,这女娃会舔会吸
0,是不是主播
1,多好的妹子
0,干不干得过 不怂
0,留她刷什么快告诉我呀
-1,难受啊 马飞
0,这么快干嘛
-1,这都灭！！！？
0,曾经【医药费】:争取今晚全灭掉
0,波波哥在估计能留住
1,套尼玛，老子充了20准备捡漏呢，我的妹子呢
0,哈哈，没用啊，还是灭灯
0,前度说了 mc自己上
0,葫芦娃大王:有返场环节吗
1,数学鬼才
0,现在第几回合了
-1,都是混子吗
0,背景音乐是什么啊？
0,鲁班在沐瑶哪里，兄弟们摇他过来啊啊啊
1,哈哈抬走抬走
1,好久没完了
0,快点干，早点散
0,五元你给我上
0,装死烧疼了
1,报告老骚，抬不动
1,报告老骚，这是烧疼了
1,报告没汽油了
0,9999卡爷
1,皮大大，有牌面
1,皮总行  打小就行
0,1号才是boss
0,2   号隐藏boss
0,能打广告？
0,干活粗 浪子哥
1,皮大大  夺冠
0,再炸尸就成精了，僵尸怪
0,波这是打架
0,玩游戏 波哥
1,最喜欢广告环节
0,+----+---
1,妇炎洁给了你多少广告费
1,我看好2号，2号能夺冠。
0,真的没有诈尸吗
1,我看好22222号
1,曾经哥 稳的一批
1,号稳稳的
1,欢迎大蝙蝠
1,只是土豪局啊
0,云海 云海
1,看好22222号，，加油
0,可以退豆吗
-1,拒绝圆桌，圆桌是狗
1,成功劝退一个
0,干活粗你给我站稳了
0,看好两个领主
0,我看好1号
1,都是社会人
1,大哥 稳住啊
1,四大天王
1,皮总第一无可挑剔
1,111111111稳
0,我能投不
-1,看不起谁啊，白号最强
1,卖海鲜的来了
0,昨天不还是80万员工大老板吗
1,厉害啦续费50次
1,是的曾经哥
1,吹牛逼的   娱乐效果
1,我哥真是卖海鲜的
0,塞文以来文
1,皮大大社会啊
1,云海哥 同行呀
1,你吹牛逼真厉害
0,昨晚上才放就忘了
1,董事长局，套
1,金豆金豆金豆金豆金豆
0,船票船票船票船票船票船票船票船票船票船票船票船票船票船票船票
1,这几个人，不是一般人
1,我尼玛   都是顶级神豪
0,这轮估计要死一半
1,假药  拉走
0,卖药的不行了
0,来首我的梦
0,快点干 早点散
0,飞机去哪了
1,哈哈，太仓了
1,死的很安详
0,大哥在充值
0,空运倒闭了
0,MH370
0,飞机卖完了
0,续费200次劝退
1,被虎牙导弹击中了 哈哈
0,再介绍一下背景
1,云海哥我们要买海鲜
0,骚，这个可以加微信。
1,骚排吃醋了
1,万人你别吃醋，我耐你
1,万人姐，这妹子性感100倍
0,我的船呢？
0,刚才的直播间是哪个
0,阿杜不是30级牌子 怎么18级
0,我也能抗
0,千言万语就想知道对面叫什么
0,两个肾得慌
0,200残兵，了解一下
-1,我们能吵吵
0,对面叫什么
1,舔的没毛病
1,这俩妹子挺会说话
0,这两妹子叫什么啊？
-1,这两逼！会舔！把骚哥舔的很嗨！！
0,阿杜 对面叫什么
1,那你又多了两个妈妈
0,这么直接！
0,一人八万》？？？
0,一人八万？？？
1,哈哈哈哈哈哈或
0,我回家了你怎么不点我啊
1,真的可以，真的，2个也漂亮
0,套，最后一个火箭不是我放的
0,大事件你刷点
0,苍狼: 套，最后一个火箭不是我放的
0,这形容的不太好
0,麻杂载图了
0,赶紧叫爸爸
0,封口费了解一下
1,大事件你脾气呢
1,大事件敢说句话  你敢？
1,大事件你的脾气呢？
1,大事件咱们不怕
0,咱家贴吧大神时光会安排你
1,安排勾八就行
0,大事件被关狗笼几天了
0,不担忧 不困扰
0,我胖不怕冷
0,胖子不怕冷
0,nanannana
0,nnanananannanana
0,na'nanananananana
0,云海被安逸狗了2000
1,万人这一夹，你受的了？
0,我就想给安逸吃点，兄弟别报告了
1,安逸，好妹妹，白说了
0,她有纹身，相信我
0,2000
1,哈哈，狗喝水
0,骚圣轶云海:我就想给安逸吃点，兄弟别报告了
0,不是山东人最好别报名
1,我会狗舔水
1,都特么快熟烂了，憋坏了
1,哈哈。真会玩。
0,男哥单身狗
0,我擦，你找这来了
1,怪不得都娶不到老婆
1,下一个男的
1,下一个就是男的
1,云海哥喜欢
-1,麻将馆的人真恶心
0,南哥  放手ba
0,男哥没有钱了
1,男哥被打个逼形
1,被打个逼型
0,麻杂录屏？
1,男哥稳稳哒
0,男哥灭掉他
0,GGGG
-1,不要给画面
0,曾经【医药费】: 我乱灭的
-1,安妮姐，你什么脾气
0,追着我男哥打
0,男神不来事了
1,大哥大姐行行好，手下留情，让我们捡漏组捡个漏。
1,男哥就是个弟弟。
0,曾经【医药费】: 留下吧
-1,男哥啥脾气
0,这个是C
1,熊哥稳住
0,狼叔啥脾气
1,燥起来！谁也别活
0,续费君王。。。
1,哈哈 上火了
1,脾气火爆啊
-1,太难了太难了
0,这么漂亮的妹子，让她留下来吧
0,曾经【医药费】:谁也别活
0,你们这些灭灯狂魔
-1,别给画面行不行
0,把我赔给她
0,白吓坏小妹妹了
0,今晚单身之夜
1,太猛了 二营长 火力顶不住
0,我要了
0,男的不能留
0,争取都灭掉
0,你猜我不猜是那个大哥？
0,要闷死了
0,你几把是逃兵吧
0,我去再死一次
0,hjcthfduubgt
0,tnshehhddhjddjnddbbedbbd
0,我也回来了 他路上没看见我
0,疯男来了就看看: 赛东西了看着像
0,刚吃的枸杞废了
0,等下一局。
0,一组520一分钟。
0,抽奖很少得
1,哈哈一个比一个狗
1,战一战 我要消费
0,荧光棒报名
0,俊哥借我10块，吃饭
1,给你捧捧场
0,等哈1个火箭插队。
-1,杀了 借钱的 故意的 有人截图拿来黑的
0,送X1314
0,感觉今天没有大哥呢
0,小飞中了500
0,报名，继续
0,开始，我冲好1000了求怕来
1,曾经是个狠人
1,就是刷 这样玩
1,你想一战成名吗？你还在为豪刷几万没人知道吗骚俊一站到底
1,曾经哥，男哥，云海哥都是狠人
0,谁将战到最后
0,时光能说话啦
1,时光行，打小就行
-1,主播坑钱比赛？
1,让让，担架过来了
0,少年小伙巴扎黑
0,BGM啥啊
1,全部火化
1,右边拉满别墅靠海
1,点不燃，兄弟们带汽油了吗？
0,球球你是杭州的？
1,跑毒了跑毒了
0,就是比有钱呗
0,昨晚我游戏人生哥哥死的好惨
1,我皮总是个狠人，狠人话不多，能刷不BB
0,小时光出来了
0,皮总的口号看不起谁
1,感谢念欲哥
-1,看不起谁呢
0,时光 去抬 点我来
0,诈尸了
0,今天巴扎黑夺冠
0,大剑皇死亡了吗？
0,看看人傻钱多的
-1,昨晚那场都是大手子。今晚好多混子
-1,人傻钱多，养别人…呵呵呵
0,现在卡爷的原价吗
0,卡爷9999
-1,都充钱，给猪头脸
0,今天火不够旺
0,抬回来也没啥用了
-1,灭你妹，你看清楚没？
0,套，他号真多
0,他们让你练打字
0,剪切不就行了么
0,一战到底 一战成名
0,大家光棍节快乐
0,报告烧不过来了
0,上波船  兄弟们 有票的
0,瞎子
0,我是混子，不混了
0,帝王梦1314吃了？
-1,带节奏的安排了
0,梦醒是狗妹儿
0,萌男在上面
1,这主播太丑，订阅了
1,兄弟们稳住啊
0,下拨要散要散
0,套泥马全是混子
0,我就是个弟弟
0,全部都是混子吗？
0,我上去狗一局
1,完了，凉了
1,完了，银豆不保
1,我的豆子  完了
1,我压的右边我现在慌的一匹
1,天台卖票买票的排队
1,大哥一来就都抬走
1,陈咬金死了
0,一站到底5
1,在座的都是光棍
-1,老骚这直播间总会有奇迹的，你们压不能的傻吧
1,破产、套尼玛
1,我擦，我压错边了，是想压能的
1,我的500豆子死得比赵四他爹都惨
1,开的盘，赢了
-1,没错，是不是傻
0,豆子结错了
-1,带你吗节奏
1,俊哥  喝了酒  想消费几万怎么办我是个手子
0,拿着放个
0,你咋这么怂呢
-1,什么几把主播 一点不文明
0,慌的一比…
-1,你慌个沟八
1,1万组任务得了 哈哈
0,昨天晚上火箭面子上一上
0,凡夫点灯吧
1,凡夫哥开大号来了、牛逼
0,凡夫军团点全场
0,榜前三点灯
0,老子1:2定
0,黑夜哥很慌
0,我才不要撑排面，玩了一天帝皇，被骂死
1,你这老头坏勒很
-1,就点灯成功了，看不起谁
1,还有五万七就41级了 加把油兄弟们
0,免费的藏宝图接接力走一走
0,3手不是刷了吗
0,3有人接了
-1,带节奏啊啊啊
0,我看到你了
0,想走不会留，想留不会走
-1,被狗咬了，我能把狗咬死
0,俊哥我有金豆要什么礼物
1,老骚夸夸我，我六级了
0,骚 我仓不仓？？
0,像我潜伏很多年 不说话
0,幕后老板省了组1314
1,骚，我想看你的绝活喷奶！
-1,别说了尼玛的
0,年度是什么时候
-1,能不能别给他画面
0,麻砸
0,讲讲前两年的年度也行
0,白指挥，看着就完了
0,年度13号
0,骚俊我找到你兄弟了
0,杜勾八欠一百万，不还了？
0,血色今年太猛了
0,骚不要老愁眉苦脸啊
0,年度简单的很，烟雨楼让谁上谁就能上
0,天霸和男神肖呢
0,续约就不行
0,使劲圈点钱吧。恢复恢复实力
0,今天不相亲吗？
0,自己家的进个前三还是没问题的
0,真的假的无所谓的
-1,有牌子还带节凑的 直接7天
1,俊哥，我想养一只麻狗可以吗？我问问
0,50级的站出来
-1,带节奏的杀了。
1,今天很酷 头发很竖
0,说些正能量的
0,赶紧升41啊 兄弟们
-1,你心态是不是炸了？？什么态度？？？
-1,我看看，你这个话题能说多久
0,十一东西都是拿报废东西来卖
0,老骚骚，我还有两组六六，有没有排面
1,俊   光棍节快乐
0,报名一波  妹子们
0,你就告诉我打谁
0,小姐姐们来报名
0,谁闹闹哭了
1,陈小弟：老骚 我21岁开电动车正常吗
1,小鹤你才是单身狗
0,小姐姐们   报名一波
0,你为啥这么多关注啊
0,a9847qf152
0,多少人报名了
0,骚，为什么现在不打12点钱，是没对手吗
0,都去血拼了
0,猪么。 要会吃
0,mieleta
1,贝壳她喜欢
0,嵊州领带了解下
0,安妮姐不喜欢吗
0,一群小骚牌
0,他有嵊州领带
0,这是少爷吗
0,KTV干活的
0,KTV男公关
0,安妮你要吗？
0,他还没有停
0,300次在来
0,先相亲，让他安静续会费
0,喝酒抽烟打麻将
0,9好久没见
0,不超过155
1,哈哈哈哥
0,直接抬走啊
1,哇 香奈儿牌苹果手机
0,  捡漏
0,大哥都不在
-1,拉了个逼型
-1,天天玩那几样都没意思了
1,是你圈的太厉害了
1,老骚换了个新锅盖。
0,你不是与世隔绝吗，
0,现在全平台都一样
0,烟雨楼节目
1,要记住 两月前一天也就六七万 重新定位 心态放好
1,把人气做好，你怕没大哥来刷吗？心态呢？
0,老骚泡面要不要
0,礼都不随了
0,别擦嘴了，没得吃了
1,打狗妹吧，这个节目好玩
0,怎么不去狂人那
0,相亲继续啊
1,大哥还记得你    稳住心态  骚
0,明天打打电话呗
0,女大三抱金砖  女大三十送江山
1,稳住了兄弟们。
1,俊哥还记得你说过的话，如果大哥的钱吃不上，心态一定要稳住，
0,透视上衣什么时候抽啊
0,kkkkkkkkkk船
0,猜数字
0,今夜你有戏，这标题你就不能改编个游戏
0,帮小兄弟打情感电话啊
0,没人叫你玩！
0,好久没玩机器人斗地主了
1,你舔就完了
1,表白电话吧
0,你不要用网络电话啊
0,sky网络电话
0,和酷酷的疼一样
-1,这也不行那也不行关直播吧
-1,先做人气阿
-1,那你说咋办吧
-1,不知道下新软件！
-1,你不听就对了，你烦什么？
0,就想点灯
0,分析名字吧，好久没了
-1,要死也是麻杂死在你前面
-1,好吧 死吧
0,你死再小偷面前，你甘心吗，套
-1,你就当我们也死了吧
0,开船吧主播
-1,老骚最近真会比比
0,要41级了哦
0,原来是后半夜来劲，现在是上半夜来劲
-1,不坑钱就一副要死的样子  波个 G8
-1,我们本来就是看你吹牛逼，不然看你帅吗
-1,别老想着坑钱就有东西了
-1,吃饱就好好做节目不坑钱也行-吸一些新鲜血液
0,开船*kkkkkkkkk
1,只希望你好好的。
0,给粉丝上麦说话
0,好久没玩开箱子了
0,菩提的头像是猪姐吗
0,分析一波名字啊
0,欢乐麻将赌豆子
0,一组丫三丫四抽一下嘴巴子
0,继续相亲啊
0,用手机打呀
0,做点福利活动
0,没办法了，
0,司马懿大哥我替你伸冤
1,1314抽嘴巴，你能吊打整个虎牙
0,干爹回来吗
0,集梦阿布，那里游戏挺多
0,你其实可以去玩玩游戏
0,点几 大哥？
0,我想听以前船长。
0,我想听男神777777
0,吃饱就好   好好做节目娱乐不坑钱也行-吸一些新鲜血液
0,子龙那个狗连zero
0,因为你和爱拍连麦烟雨楼说不在和娱加刷
-1,刷屏的禁了
0,我骚是虎牙的
-1,都是剧本罢了 下一个封刷的公会又是谁！呵呵
0,怪不得好久不见君子了
0,说说曾经的荣耀
-1,说改的你给解约费啊，有点脑子吧
0,秃子保安队招人
0,说说一凡呗，
0,斗地主压豆子
0,俊哥俊哥，现在能不能说说导演和六哥啊？
0,女主播才艺大赛啊
0,礼物吃不到的话，就做做人气
0,骚准备好唱啥歌了吗，今夜你有戏
-1,别刷一凡了
1,舔的是明明白白
-1,你失去我了
0,咋不相亲了  我想脱单啊/{kun
0,安妮姐开玩笑的
0,你不是叫大爸吗？
0,是我别猜了
0,应该是一凡
0,一点几是个凡字
0,你们这么社会小学生，猜来猜去带什么节奏
0,讲讲  你干爹  明白
0,除锈就完事了
0,你把一凡的凡字拆开 有一个点
0,有没有思念的除锈工。。。
1,凡哥确实很帅
1,人在塔在，只要我们在，牌面永远在，稳住
1,第一个给我骚上百万榜的神一样的男人。
1,万人小骚牌，我们想你了！
0,不会是鹤哥吧？
1,安妮是我的你们往后稍稍
0,别猜大哥小号是谁，如果猜的不对大哥心里不得劲，你们傻不傻
0,老骚我被骗子骗了我举报他一直被b我这么做好么
0,万人小骚牌呢
1,男神霄不止帅，唱歌还贼好听
0,不要猜大哥自己玩的开心就好
1,男神屹是边缘哥
1,你别BB了，坑钱就是了
0,男神屹立不倒是谁可以说了吗
0,牛哥好玩
0,鹈鹕工会还在吗
0,大哥挣得多，无所谓阿
0,讲讲男神宵
0,集梦的标语：集别人的钱，圆自己的梦
0,今天升级兄弟们
0,大熊猫来个图让傻俊笑笑
0,你的情绪会影响大家
0,你这个相亲可以来个升级版
0,阿彬来了
1,感谢哥哥 开的剑士
0,虎牙五丑老骚为首
0,剑皇团来人了
0,听说糖糖要结婚了
-1,ONE哥来了、场控眼瞎吗
0,你已经上了
0,对自家人就轻点 给个机会
1,感谢哥哥续费
0,借地开剑不刷
0,9出来了
0,you are sb
0,我不会在这里爆料
1,欢迎惊寒姐
1,骚，我只是维护你，别被人害了
0,9贴吧号
0,小明白你可以找大事件
0,自己爆料，找主播爆主播要被封的
0,国产系列  厉害了
0,几点发 我等你
0,块下载？
